label,tweet
sadness,"Akan selalu ada halangan dan rintangan yang akan berusaha menutup jalan kita. Be strong! Saya memang anak cengeng, wong disentil dikit sama Tuhan aja ngambeknya bisa berbulan2 ndak mau berdoa (ini serius) tp saya ga mau tinggal diam kl liat ada orang yg secengeng saya.."
sadness,"tentang muhasabah. mau sebegimanapun amalan kita dalam satu hari kesimpulan muhasabahnya harus sama yakni ""amalan kita masih terlalu sedikit dan dosa kita masih terlalu banyak"""
sadness,"dia blg dia ttp pegang janji pernikahannya, tdk brhak menghakimi suaminya, mndoakan suaminya dan dia yakin suaminya akn brtobat dan akan kembali ke dia"
sadness,Portugal rasanya akan jadi yang paling lemah diantara 8 tim kandidat lain. Modal mereka juara EURO 2018 cuma HOKI!!! + catatan Ronaldo di Piala Dunia buruk. Paling mentok di 16 atau 8 besar.
sadness,"Ramadhan udah masuk hari yang ke-20 aja. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan #IslahDiri"
sadness,kapan ea masalah nya cepat klar
sadness,"pengin yo ngechat duluan, tapi nyapanya begimana ?? eh abis nyapa itu yg bingung meh ngobrolin apa, paling2 ntr berhenti chatingnya di aku :( kan sedih"
sadness,"Jujur gue gapernah ngomong ama ini orang, trs tb2 jd closefriend nya dia di ig, dan setiap malam gue menyaksikan dia lg mabok-mabok ria bersama teman-temannya. Aku kudu piye."
sadness,"Sebenernya gak pengen ikut-ikutan jadi panitia pemilu, tapi gimana yah ada duitnya sih. Lol Gak juga deng! Hmm lebih ke pengen ngerasain gimana jadi panitia pemilu gitu. Dan baru tau kabar soal kecurangan kotak suara itu benar adanya. Sungguhlah manusia2 ini"
sadness,"Mulai sekarang sering seringin latihan fake smile menjelang lebaran ditanya ""Jadi kakak kapan nikah?"" ""Calonnya mana? Udah ada?"" ""Gak kepengen liat ibu/bapak gendong cucu?"" Hahahahaudah puasa hari ke 19 :))"
sadness,"Sampe 4 tahun, udah ganti pacar berkali-kali, udah ganti gebetan berkali-kali, yg terus gue tangisin sampe nggak tidur 3 hari cuma dia doang.. padahal pacaran aja nggak"
sadness,ya alah tolong ingatkan diri sering khilaf ini agar tidak-pernah lupa menyisihkan 0:)
sadness,"Tapi kemaren hs emang benci banget, sekarang lagi kangen. Gegara masuk kamar ada poto dia Sebell Plesbek. Minggu nonton liat meme"
sadness,"Bagaimana bisa ngapain kalo cuman di medsos. Masalahnya, di dunia nyata ndak ada yang peduli, ndak ada yang bertindak melarang mereka. Yang berwenang ndak tahu di mana... [URL]"
sadness,"Ya Allah Pengen bgt deh waktu itu berhenti berputar. Perasaan makin kesini setiap menit gak kerasa bgt. Tahu-tahu udah sejam aja, pdhal cuma baca-baca artikel di internet doang"
sadness,"Mengapa hidup ini ada yang mengatakan kejam? Mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan. Kalau dia berfikir layaknya petani, maka hidup ya seperti bercocok tanam, ia akan merasa diantara harapan & ketakutan"
sadness,"Sampai kadang berpikir ""Tuhan gak adil. Aku seharusnya yg berada disana"". Pemikiran seperti ini yang membuat kita sulit mengikhlaskan sesuatu. Namun aku sadar bahwa pemikiran seperti ini keliru. Apakah orang yang berada ditempat itu tidak berjuang dengan keras?"
sadness,"[USERNAME] Min, akhir2 ini kualitas sinyal internet telkomsel di tempat saya, desa mlaran, kec. Gebang, kab. Purworejo kok menurun ya? Yg tadinya 4G jadi H+. Jadi mau browsing buka sosmed lelet sekali. Kasus ini juga dialami sama tetangga saya. Mohon info"
sadness,makasih deh get well soon kaocha ) ngantuk capai pegel mual pusing muak pft:'&
sadness,"Bapak Kos liat sinetron di ruang tengah. Bule dateng terus bilang ""Nangis-nangis terus, kenapa Indonesia bikin film nangis-nangis terus"" emmm kenapa kira2?"
sadness,"'Hari pertama tanpamu aku benar2 merasakan kesepian. .Minggu pertama mulai kangen. ..Bulan pertama mulai timbul rasa keingin memiliki (lagi) :D Kangen kamu,"
sadness,"InshaaAllah awal juli thal, doakan ya. Kamu, maya, sama dinda harus dateng pokoknya! Cuma kalian temen-temen SMPku yg tersisa, sama diana juga. Sedih tenan ya"
sadness,"Aku cuma bisa ngucapin terima kasih kepada mantan yang telah memberi pelajaran bahwa cinta tak semanis yang dibayangkan, membuatku bahagia, dan mengajarkan aku banyak hal."
sadness,Maapkan masih dengan tempat yang sama
sadness,"Ya begini deh nganggur di tempat kerja karena udah selesai. Berakhir dengan *cuat - cuit* di twitter Mau ghibah sama mbak - mbak, sungkan lagi puasa. Ehe *tiga jam kemudian dia pasti ngajakin ngomongin orang kok* *kebiasaan* *banyak istighfar*"
sadness,"Dua belas penerjemah dan editor berkumpul dalam workshop penerjemahan buku anak. Saat Alisha dari #roomtoread bertanya ""What is translation?"", sekian detik ruangan hening. Krik ... Krik"
sadness,"kalau bagimu kata ""sayang"" tak ada artinya dan boleh diterima siapa saja, sepertinya bukan dengan manusia kau berinteraksi."
sadness,Biarlah mereka memaki. Ada satu hal yang ingin ku tanyakan. Adaka tempat pendosa yang putus asa. Yang telah Menyakiti manusia untuk menyelamatkan keyakinannya.
sadness,"[USERNAME] Nama mirip? Ya mereka cuma punya dikit sih pilihan nama, cuma dibulak balik aja urutannya  muka mirip? ku sebagai fanboy kpop juga sering ketuker/bingung kalo liat idol yg ngk diikutin/ngefans bgt"
sadness,"-/-1 Dari dulu hingga sekarang, sebagaimana biasanya berlangsung, setiap kali memasuki bulan Ramadan, kegiatan pariwisata di Indonesia terasa agak lesu. #VIWIHotDealsForMiddleEast"
sadness,Weh lagu apa ni. Kenapa broken sangat. Dia macam mempersoalkan cinta instead of perempuan yang break his heart. He don't blame himself too tapi dia salahkan cinta yang tak bersalah macam cinta tu orang ketiga antara dia dengan perempuan tu.
sadness,Ga tau kenapa tadi nangis cuma gara2 solat Maghrib nya telat hampir mau isya baru solat gara2 partner kerja yg istirahat duluan lama bgt istirahatt nya. Yaampun sedih bgt hati
sadness,"Ekspektasi Emak : jangan capek-capek jadi sakit kan ,ya udah istirahat sana Realita Emak : sokorr ,salah mu kakean dolan ,domongi kon nek omah ae angel eram #recehkantwitter"
sadness,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Allahu a'lam. Ana juga tidak tahu kapan, dimana, dan apakah ana masih hidup saat masa khalifah ala manhaj nubuwah itu kembali, dengan seperangkat aturan syariat Allah yang kaffah"
sadness,Jangan membuat bumi ini menangis dengan keegoisan kita mengeksplorasi segala kekayaan alam yang dimiliki dengan serakah dan tidak bertanggung jawab. Selamat Hari Lingkungan Hidup Sedunia [USERNAME] [URL]
sadness,"Makin dewasa kamu, semakin malas kamu dengan hal-hal yang terlalu banyak drama. Pertemanan penuh drama, hubungan asmara penuh drama. Sebab kamu tahu, pekerjaanmu lebih penting dari pada semua drama-drama melelahkan itu. *Boycandra"
sadness,"Baca replyan Iim jadi mikir lagi, nabung bulan ini buat pasang target nonton persib sama beli jersey ori bulan depan. Ga mikirin masa depan kalo uda ga ada bpk. Kan g mungkin minta ke mas yg notabennya udah berkeluarga. Ga enak sama istrinya hmmmm. Otak ku dangkal sekali hehehehe"
sadness,aku kan cuman perempuan biasa. kecewa sakit hati patah hati ya akhirnya nangis juga.
sadness,"Walaupun tidak terlalu banyak berinteraksi di kampus selain di kelas dan praktikum, tapi pengalaman paling berharga dengan beliau adalah ketika beliau menjadi penguji saat sidang skripsi. Hamba ridha ya Rabb di tanya ini itu oleh beliau"
sadness,"singkatnya begini, terkenang ketika ada hujan pagi ini turun... salah satu, terkenang pada novel legend ""Hujan Bulan Juni"" fakta adanya memang"
sadness,sampe sekarang aku udah ngga bisa peka lagi kalo di deketin cowo. sampe aku insecure sama cowo aku ngerasa kaya hati aku udh rusak buat jatuh cinta lagi
sadness,"11:45pm, harus banging sebelum jam 2:30am, tapi malah ngga bisa tidur & kebayang waktu lagi qualify time bertiga. Selalu jadi salah satu alasan rindu pulang"
sadness,"Sudah berumur seperti ini aku masih ditanyakan cita-cita apa, tak jawab Di usia sekarang ini saya sudah mengerti tentang adanya privilege di masyarakat yang banyak tidak saya miliki, bisa memenuhi kebutuhan sehari-hari di masa mendatang sudah cukup"
sadness,"Ketika jempol imut ini udah ngetik isi hati yang lagi gundah gulana ini sekita mikir untung nya apa ya ngeluarin unek-unek disosmed ada juga semua makhluk sosmed tau aib-aib yang hanya untuk konsumsi sendiri nd malah kita diketawain so mikir"" lagi "
sadness,"Di hari keterbatasan ini, apa yg kamu pelajari? Derasnya harus kita hadapi, tak mudah menjalani cerita ini. Di hari keterbatasan ini, ambil semangat hati. Semua yg kamu percayai, menuntun langkahmu pulang disini"
sadness,"*Ngbrol masalah gaji* Atasan aing : waktu itu gmna sih ndre detail gajimu? Yg di jelasin pak **** Aing: gatau pak, saya nanyain gaji aja malah di marahin Atasan aing:....... Aing:......... SAVAGE *langsung ada backsound mobile legend"
sadness,"Dari dulu hingga sekarang, sebagaimana biasanya, setiap kali memasuki bulan Ramadan, kegiatan pariwisata di Indonesia terasa agak lesu. Apakah Anda meraskan hal ini? Jumlah perjalanan wisatawan nusantara di tanah air, cenderung mengalami penurunan. #VIWIHotDealsForMiddleEast `"
sadness,sial haha daripada kamu galau we hehe kamu memang sudah dari sananya stres div
sadness,"Apa bedanya dirimu yg selalu berdiam berlama, pergi jauh, dan mengabaikan saat permasalahan datang. Dengan pernyataan ku yg mengakhiri. #thinkifyouhavebrain"
sadness,"Bunga mawar pun memiliki duri, jikalau memang kita menginginkannya mungkin akan terkena sedikit goresan pada kulit. Begitu juga hidup ini, kadang kita harus merasakan perih ataupun luka untuk menikmati kebahagian didalamnya JAR"
sadness,"Hari ini ibumu sudh berusia 29 thn ulang thn ke 2 tanpa ada kue drku dan aku di dktnya. Qyara kau tau, begitu inginnya aku selalu ada di setiap moment dalam hidupnya. Betapa aku ingin hadir dlm segala hal yg menyenangkan dlm hidupnya. Tp tak bs kulakukan itu syng."
sadness,aku rasa hidup tanpa jiwa orang yang miskin atau kaya sama ganasnya terhadap harta bagai binatang di dalam rimba (nocturno) #falsong
sadness,"Dan gitarku yang dipinjam teman belum dikembalikan. Katanya, ""aku balikinnya pas kamu pulang, tapi kita harus bukber."" Ini orang mau balikin barang gue tapi malah ngajak bukber sekalian."
sadness,[USERNAME] aku tadinya gamau baca sebelum beres skripsi wkwk padahal pas bedah buku catatan juang aku dateng. udah fix banget ini semhas habis libur lebaran huhu pasti itu sudah waktu yg tepat
sadness,"biasanya marketing itu yg ngejar2 cust ya? tapi gw kebalik lhooo, gw yg dikejar2 cust muluu,,,sampe kdg2 cari cara, gmn ini caranya nolak"
sadness,Sedih ya di ig banya yg hate comment ke via vallen. Mungkin belum pernah ngerasain sakitnya sexual harasmen even itu bukan kontak fisik. Saya membayangkan diri saya sendiri dinilai segitu rendahnya aja pengen ngaplok orangnya. To be true aja.
sadness,Di ig Post foto mulu dibilang alay Post tulisanku dibilang galau mulu Tapi di save dibikin whatsapp story kalo lagi marahan ama gebetan. Sak ro lalu otw mbalang anda anda. Kalem~
sadness,"Masih galau jg sih tp solusi utama ku sih bikin target & rencana, mau ngapain aja di umur sekian. Trus fokus pada usaha utk mencapai itu, biar ga terus kepikiran problem quarter life crisis"
sadness,"[USERNAME] Moon cintars!! Sedi bgt dong, Udh kek cinta segienam, banyak yg matek, Ngarep si ini nikah sama si ini malah nikah sama si itu.. Sad ending pula"
sadness,"Sebenarnya sepi itu tidak ada, yang ada hanyalah kondisi lupa. Lupa bahwa tuhan selalu bersamamu . ."
sadness,"Trs emak gue naksir semua sm baju yg gue beli dong  Trs nih, beliau pen gamis yg dr hasil w blusukan satu setengah jam cm dpt 1 itu. Lalu bsk, beliau minta beliin."
sadness,Jam 3 pagi baru balik dr lokasi dan paginya langsung ngerjain beginian di kantor..bener2 karyawan berdedikasi tinggi
sadness,"Aku gatau. Aku ingin menjagamu supaya cukup biaya hidupmu. Tapi aku sudah pada batas ku. Dan aku juga punya kebutuhan. Menurut ku gaya hidupmu tinggi, tidak seharusnya. Aku takut mengingatkanmu"
sadness,"Ok.. Jam 10:25 tanggal 10 Juli 2018, Fix gue ngerasa yang aneh dan ngerasa lo udah berubah dari biasanya.. Obayk...!!!!! Saya understand.."
sadness,"[USERNAME] Pas cerita ke pak puh (bapak sepuh/masnya bapak) yg emg bisa liat, beliau langsung ikut ke kosan, pas diliat ternyata emang 'ada'. Nongkrongnya di depan gudang:( tp ga bilang wujudnya gmn hmm"
sadness,"Gue pun juga ngatain sesama perempuan, memutus rantai akan julit emang susah owislah~~ ibarate sego uwis dadi bubur~ flying money money"
sadness,Semoga mama bapa rusing teman teman di lombok semuanya baik baik aja. Dan tdk ada gempa susulan. Semoga yg ada di rinjani lekas di evakuasi. #PrayForLombok
sadness,"Aku bingung kok dia tiba tiba diem engga manggil aku dan tanya2 lagi, nah tak dengerin bener2 kok nafasnya anteng banget eh ternyata udah dibuat nyaman sama bantal guling dan kasur"
sadness,mau banget disposable cameranya karena emg dr dulu pengen punya aja tp blm smpt karena sayang duit
sadness,"Diobral"". Pada jomblo semua nih. Dua depan baru pada putus, satu belakang dah gk tahu dari kapan jomblonya. with [USERNAME] dan satu lagi katanya gk mau di mantion. [URL]"
sadness,"Semoga pada selamat ya anak-anak itu. Gue pernah ke Gua Pindul, rasanya tercekik padahal gua itu gede banget. Nggak kebayang di gua sesempit itu gimana rasanya."
sadness,"Itu tersesat bgt. Yang seharusnya kamu belajar berbagai macam teori tentang sosial, di sini kamu dikasih berbagai macam angka dan rumus yg bikin gak nyaman, dan jatuhnya malah jadi orang paling tertinggal di kelas."
sadness,Sejujurnya masih sesedih itu gak bisa nurutin ambisi yang selama ini dipengenin. Tapi emang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya ke Tuhan. Kudu legowo.
sadness,muka minder... sabar nggih semeton... saya juga ingin punya istri koq
sadness,"Saya tidak perlu jadi siapa-siapa Tidak usah jadi siapa-siapa Tidak usah jadi apa-apa Saya cukup happy, saya cukup lega dan bangga Meskipun saya hanya jadi butir debu Yang menempel di tiang bendera NU Yang tidak sempat terusap sampai kiamat. (KH. Munif Zuhri) #nahdlatululama"
sadness,"dear pak [USERNAME], pak ini beneran ta ndak ada libur setelah hari raya pak:( masa tanggal merah sehari aja pakk, baru pulang sholat-takbiran masa langsung merantau lagi pak:( [URL]"
sadness,icip2 :9 sebelahnya sate gang lele yang mahal tapi rasanya biasa saja itu bakmi gang lele
sadness,"Wah iya bgt ini mas, saya di tempat kerja sering bgt dpt hal ga ngenakin. Mereka (cowok2) nganggepnya becandaan, yg cewe2 nganggepnya saya yg salah knp begini knp begitu"
sadness,"Daritadi notifikasi twitter saya tidak berhenti berbunyi, padahal saya mau tidur, saya cek dan ternyata semua notifikasi dari BMKG yang mengabarkan gempa-gempa susulan yang terjadi di Lombok. Saya benar-benar sedih dan saya berdoa semoga kita mendapat perlindungan Tuhan. Amin."
sadness,"Pas nonton DBA 1, ada lagu itu. Ya allah mas. Mewek aku dikamar. Ditanya mama, ""mbak kenapa nangis? "" ""Nonton film arema ma"" Mama malah ketawa loo rek "
sadness,"Pesan gambar masuk, isinya gini: Batas menyelesaikan kbt sampe tgl 10 juli, lebih dari itu dicabut dari sk yudisium dan daftar wisuda, dan auto bayar ukt Mules dong, ternyata bukan fakultasku~ bye"
sadness,"Harusnya kamu bahagia Kayun , karna khia sudah merelakan ngetag Kayun, meluangkan sedikit waktu untuk mengingat Kayun, tp kayunya bukanya seneng malah begitu , kaya ada sedih sedihnya gitu wkwkw"
sadness,"Sesedih ini kah jauh dari yang bener bener sayang sama kita. Aku di pindahkan lagi di kelas bawah lantai 1. Dan sendiri tanpa teman susah kalau lagi sedih, lagi happy, cerita pun gak bisa."
sadness,"Waktu SD pernah dpt kesempatan seleksi untuk masuk tim kecamatan ke popda tingkat Kabupaten. Waktu ujicoba lawan kecamatan tetangga, saya cetak 2 gol, pertandingan berakhir 2-0. Saya ga lolos seleksi, yg lolos utk posisi striker anaknya guru"
sadness,"Helloo, Liburan Kapan Liburan... Kerja teyuss, Lebaran pun ON teyus Liburan Sekolah udah mau Selesai  elisoulea . . . . . #kapanliburanlagi"
sadness,"[USERNAME] [USERNAME] [USERNAME] Orang-orang PSI itu termasuk juga si [USERNAME] adalah ""anak baru"" di dunia politik yang ingin cepat populer dengan cara memancing orang-orang yang sudah populer untuk ber-interaksi dengan mereka. Kasihan deh ...... "
sadness,"Harus bisa me-manage waktu lebih baik lagi nih, hrus bner2 memfilter mana yg jdi prioritas. Kan kalo management waktu nya oke hidup bisa #JadiLebihBaik"
sadness,"Turut berduka atas saudara yang terkena gempa di Lombok, semoga lekas membaik. Meskipun trauma yang terendap tak semudah itu menghilang dari dalam diri Aamiin ~"
sadness,"Jangan sekalikali dah negosiasi sama Sagitarius, kolo moody lagi berantakan tolong jangan diganggu dulu. ucapannya lebih menyakitkan.. *manusia*"
sadness,[USERNAME] Iya nad. Ada drama drama cryingnya juga. Apalagi kalo laper... biasa makanan ada tersedia tinggal ambil. Kalo dikos musti cari makan sendiri pas gaada temen nah ini bisa bisa nangis. Jadi kangen ibuk hahaha LOL
sadness,"eallaaaah paaak, bikin ngiri aja duduk berdua ama yayang ....#mesra #presidenterhebat #Iriana #firstladyIndonesia"
sadness,"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa."
sadness,"Dunia itu mirip bayangan badan, jika kau kejar pasti ia menjauh, namun jika kau menjauh maka ia tidak ada pilihan lain selain mengikutimu. - Ibnu Qayyim"
sadness,[USERNAME] [USERNAME] Ituh cewe disakitin begitu aja masih bertahan dan tak melawan apalagi melaporkan. Terlalu mencintainya kah? Postingannya ja begini. [URL]
sadness,"Tahun2 kemarin sebulan sekali lewati malino kalo melakukan pendakian. Skrang2 kayak sdah tdk bisa lagi capai ini tempat, Hahah. Terakhir kesini 19 july 2017. [URL]"
sadness,Udah gitu. Aku pake Vaseline gitu kan di bulu mata sama alis. Disimpan deh tuh si Vaseline di atas lemari (posisinya kaca sebelah lemari) udah gitu kan pake yang lain juga. Pas nyimpen yang lain. Aku baru ngeh. Vaseline nya udah ga ada 
sadness,Kadang suka gak terima kalo liat hidup we gak kayak temen2 we yang mulus2 aja. Mungkin balasan dosa2 we selama ini
sadness,"Setelah di salahkan sama beliau, ini adegan scene di TKP kemarin masih terbayang dengan jelas di pikiran gue bahkan sedetik setelah gue buka mata pas bangun tidur. Im so sad pake banget"
sadness,"setelah saya melawan perasaan, saya baru paham sampai mana titik itu ditentukan. tidak baik rasanya menyalahkan seseorang yang mempersilahkan masuk, saya lebih memilih menyalahkan diri sendiri yang salah datang dan niat untuk bertamu walau sekedar."
sadness,"Lagian, emg ga cape apa jd lemah terus? Menurut saya malah justru lebih capek jd orang lemah drpd org kuat. Karena ya org lemah pasti pikirannya aja udah negatif mulu beda sama orang kuat. Sedangkan emang udah kebukti kan kalo kita mikirin hal negatif bisa berdampak negatif jg?"
sadness,"Wa inii ... mantep nii Wa inii, wa inii tok, dari kemarin jg belum nonton deadpool, han solo gr"" gaada temen kasian ! Dasar miskin, gapunya temen ! [URL]"
sadness,Sepertinya semua orang diwajibkan menjadi bunglon di negara antah berantah ini. Apakah ini konsekuensi dari sistem pemerintahan presidensial tapi penerapannya l sistem pemerintahan [URL]
sadness,"Emang ngerasa masih kurang banget pengalaman (kopi), sempet ngeshift di cafe tapi ternyata tidak sesuai ekspektasi, masih butuh dan pengen banget punya banyak pengalaman di bidang kopi, apa part time di ""coffee shop"" solusinya?"
sadness,Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar)
sadness,"Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe"
sadness,"Ternyata setelah sidang skripsi, makin sadar kalo skripsi itu cuma bagian kecil dalam hidup, yg sebenernya gaada apa-apanya dibandingin kehidupan setelahnya"
sadness,"[USERNAME] Narsumku rutin minum obatnya. Pernah dia skip setahun gak minum obat, karena waktu itu ngerasa dia baik2 aja. Begitu skip minum obat, dia balik lagi dengar bisikan2, bahkan lebih parah. Kalau minum obatnya terkontrol, dia bilang menjalank"
sadness,"[USERNAME] Aku tak mudah mencintai bilang cinta tapi mengapa kini denganmu aku jatuh cinta,tapi jika kalau belum jodoh aku bisa apa - Menyimpan rasa /devano danendra"
sadness,"Yang menyedihkan lagi ada yang menganggap Via Vallen itu nggak merasa di lecehkan amat, malah mau naik pamor demi mencapai Keviralan dan itu diungkapkan oleh seorang W.A.N.I.T.A Addeh, udah jadi korban, sesama Wanita pula. Padahal normalnya harus saling dukung, saling empati [URL]"
sadness,Tak seharusnya seperti ini Tiada lagi damai bersenandung Sejak api melahap ranting Tempat Pipit bertengger Memaksa aku Mengiyakan ingin mu Merubah aku bukan diriku Sedang takdir melambai Memanggil ku kembali
sadness,"[Obrolan dengan dospem 1 & 2 di grup WA menjelang besok sidang] Dos 1: Fir, latar belakangmu masih kurang kuat~_~ Dos 2: Menurut saya, latar belakang sudah cukup, hanya kurang kuat di 'Tujuan penulisan' Saya: Baik sensei saya revisi *habis itu revisi bab 1*"
sadness,"[USERNAME] Pernah dikirimin kue sma temen pake Jne, seminggu ga nyampe. trus diganti sma pihak Jne nya. dikirim lagi, seminggu (lagi) nyampe tapi basi kuenya sampe nyusut :( setelahnya kapok, gamau lagi pake Jne."
sadness,"Ramadhan udan masuk ke hari yg ke 20. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan lagi #IslahDiri"
sadness,"Cemburu melihat dia tengah bahagia dan membahagiakan kekasihnya, itu rasa yang salah. Kamu cukup paham, beberapa perasaan terpaksa harus kau sudahi sendiri"
sadness,"Karena kita kerap meletakkan seluruh angan dan harapan akan kasih sayang, bukan pada Sang Maha Pengasih, dan Penyayang. Itu sebabnya, tak habis-habisnya kita (merasa) dikecewakan."
sadness,"Kenapa sih kalau ada pilihan gak pernah ikutin kata hati, selalu meng iyakan padahal hati gk mauu, cuma karena sungkan sama tawaran orng -.- Astaga kalau udh begini, kepikiraan"
sadness,"Apa cuma gue disini yg berpikir kalo perempuan tidak pernah menjadi pemilik seseorang secara utuh & hanya milik suami beserta keluarganya dari perspektif agama? Agak disturbing sih buat resolusi konflik rumah tangga sedangkan karakter ortu suami & suami jelek, istri kudu piye?!"
sadness,"Ikhlas itu berat, berat banget. Namun dengan tidak ikhlas kita malah akan disesaki oleh hal-hal yang tidak jelas, kita malah akan mengabaikan hal-hal baik yang seharusnya kita dapatkan. Kita malah tidak melihat hal-hal menarik yg seharusnya kita temukan, kami masih diam."
sadness,"Bukan ku menghindar atau tidak bijak dalam menyikapi masalah, namu hanya saja ingin menengankan pikiran sejenak dan tak ingin mementingkan ego tersendiri~"
sadness,"Tapi sayang, kelemahannya cuma 1. Harganya! Wkwk emang masih belom rilis sih harganya berapa, tp klo gue liat dari videonya, dibandinginnya sama hp Huawei Porsche Design, yg lebih mahal dari iPhone X. Kaga tau dah itu hp bakalan laku apa kaga di Indonesia "
sadness,"Kita mah lucu, beberapa waktu lalu kita kita berantem karna orang orang ketiga yang mencoba merusak segala hal yang sudah kita bangun. Dan sekarang, kitalah yang menjadi tokoh utama yang menghancurkan segala hal yang sudah bersusah payah kita bangun itu-"
sadness,"padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan"
sadness,Cie yg beneran mau ngabdi banget biar dibilang pahlawan pendidikan wkwkwkwkkw Apalah dayaku ikutan program ginian cuma biar sering jalan jalan HAHAHAHAHAH
sadness,"Ekspektasi Emak : makanya kamu jangan capek-capek jadi sakit kan main mulu sih Realita : sokorr ,salah mu dewe dolan ae ,domongi kon nek omah ae ange eram #recehkantwiter"
sadness,"Seperti katak dalam tempurung, kepercayaan berlebih terhadap hegemoni ilmu sains dan teknologi sebagai solusi dari beragam permasalahan di Indonesia, juga adalah dogma Sila google 'scientism' Sila google 'arogansi alumni ITB' Eh"
sadness,"Tbh, saya sebenarnya ngga ada niatan buat bikin 'short thread about child marriage' tapi berhubung hal ini sudah menjadi hal yang 'lumrah' bagi sebagian masyarakat tertentu, hal ini tidak akan pernah ada habisnya untuk dibahas. Sekian."
sadness,"Persoalan THR, gaji ke-13, dan tukil, sepertinya bukan hal yang sepele. Baik bagi yang tidak menerima, menerima tapi terlambat, dan dari mana itu didapat."
sadness,"Tiba stiap orang/begitulah kelihatannya mnjd ahl tentang Islam. Dari presiden & perdana menteri - sastrawan picisan, seolah smua siap memberikan kuliah ttg apa sbenarnya Islam itu. Jk pengetahuan tsb bgtu mudh utk diperoleh, mjd sangat aneh bahwasanya opini yg sngat salah meluas"
sadness,"Ada masa dimana cewek berada diposisi gak ngenakin. Mau pergi tapi masih sayang, mau bertahan tapi sakit hati. Dan itu pasti gak enak. :')"
sadness,"#Bali, tunggu koko lagi ya. Koko bakal balik lg dan tinggal lbh lama d sana. Balik Jkt bgt nih ceritanya? Hmm.. baiklah. #InstaBali #KangenBali"
sadness,"Ada yang hancur karena sifat sombong, ada juga yang hancur karena ditinggalin pas lagi sayang-sayangnya"
sadness,"[USERNAME] Tolong mengerti, modal gue tidak sebanyak itu ahaha. Terus kepikiran kata Kak Zha ""saving buat encore di Korea"". Aku galaoooo T_T"
sadness,Orang ruangan pada belanjaaaaa mulu ke mall..akunya ditinggal sendiri. Sobat kismin pura-pura bijak sok mau membelanjakan kepada hal hal berguna. HILIH.
sadness,"Manggilnya udah sayang-sayangan, kalau chat udah kangen-kangenan, ternyata cuma jadi temen pas dia lagi kesepian"
sadness,"Untungnya ada kedua orang tua dan orang di sekitar yang sayang, menyadarkan saya. bahwa patah hati tak boleh membuatmu tak menyelesaikan skripsi. Hidup harus terus berlanjut. Jangan terlalu berharap dg genggaman satu orang, sedang kau sebenarnya sudah mendapatkan banyak pelukan."
sadness,"Apakah benar kita lebih pantas dibanding mereka yang mendapatkannya? Kita gak tau, kita hanya melihat perjuangan kita tanpa melihat perjuangan mereka yang tidak terlihat oleh kita. Sederhananya, masing-masing sudah diberikan tempat oleh Tuhan dan tidak akan tertukar."
sadness,ia sudah lama kita tidak-ngumpul lagi hahaha ok tapi jadwal nih kendala kita :p
sadness,"makin hari gua makin khatam sama sifatnya, tololnya gua adalah ""feeling use, but i still missing u and i can't see the end of this."" gitu lah pkknya sotoi gua orgnya emng ceritanya gua pengen rubah cara pandang dia, lebih peduli sama dia, perhatiin dia. but.."
sadness,"[USERNAME] Jadi dia itu terlahir dengan wajah yang agak kurang enak dilihat gitu loh, susah jelasinnya. :( Terus dia kalo ke sekolah suka pake helm, karena diledekin sama seantero sekolah. Tapi keluarganya tuh sayang banget sama dia. Pokoknya mengharukan."
sadness,"Kalo cewe, ada opsi kak: Kalo gak pinter manage uang, yha punya banyak uang Karena kadang perkaranya itu soal gak mampu sih, bukan gak mau"
sadness,"Aku ksh yg ""ringan2"" yah. Walo ringan, masa iya adab bcr yg mengaku partai dakwah itu spt ini?? "
sadness,"Dikira sudah sampaj kampung halaman, nyatanya masih di pangumbaraan hehehehe @ Rm. Ikan Bakar Pangandaran Jl. Yos Sudarso [URL]"
sadness,"Dulu, dia nampak seperti seorang lelaki yang lurus, innocent, baik, tapi aku dah tertipu habis sebab dah buta dengan perasaan cinta dan sayang dekat dia :("
sadness,salah sekali kalau abis makan siang stel lagu beautiful mes-nya jason mraz mirip dininaboboin
